Date,Open,High,Low,Close,Volume,Adj Close
2008-03-03,66.150002,70.18,65.529999,70.07,13792400,53.429298
2008-02-01,66.150002,67.919998,64.730003,66.18,12547200,50.46312
2008-01-02,73.589996,73.809998,62.740002,65.419998,15670900,49.88361
2007-12-03,74.00,75.18,72.519997,73.419998,9812000,55.702591
2007-11-01,69.220001,74.599998,68.589996,74.00,12509900,56.142628
2007-10-01,70.440002,72.190002,67.900002,69.519997,11169700,52.743721
2007-09-04,65.040001,70.730003,64.889999,70.339996,11269900,53.1021
2007-08-01,61.52,66.75,61.50,65.309998,13787200,49.304783
2007-07-02,61.349998,64.379997,60.889999,61.860001,13464900,46.70026
2007-06-01,63.549999,63.779999,60.759998,61.189999,14234300,45.936504
2007-05-01,63.209999,64.43,61.040001,63.549999,12691700,47.708202
2007-04-02,63.220001,64.75,62.610001,64.400002,10496800,48.346317
2007-03-01,62.75,64.120003,60.419998,63.16,9627700,47.155022
2007-02-01,64.900002,65.639999,61.25,63.490002,8815500,47.401398
2007-01-03,63.720001,66.300003,63.110001,64.870003,9350000,48.431702
2006-12-01,63.009998,64.730003,62.209999,64.269997,6007500,47.754898
2006-11-01,63.200001,64.379997,62.290001,62.790001,7114500,46.655209
2006-10-02,61.990002,64.019997,61.50,63.389999,8109000,47.101028
2006-09-01,61.990002,62.849998,59.830002,61.98,8358500,45.824005
2006-08-01,56.00,62.029999,55.700001,61.900002,7668000,45.764858
2006-07-03,56.02,57.34,55.25,56.200001,7294700,41.550648
2006-06-01,54.349998,57.189999,52.75,55.599998,10216000,40.878712
2006-05-01,58.43,58.669998,53.75,54.25,12089700,39.886154
2006-04-03,57.689999,58.73,55.07,58.209999,11333200,42.797661
2006-03-01,60.110001,62.50,57.00,57.630001,10049600,42.137341
2006-02-01,59.099998,62.09,59.060001,59.93,8451100,43.819031
2006-01-03,58.299999,59.799999,57.290001,59.23,8875400,43.307213
