Date,Open,High,Low,Close,Volume,Adj Close
2013-03-01,34.939999,38.200001,34.849998,36.990002,23008600,33.496792
2013-02-01,35.060001,35.950001,34.52,35.080002,25441600,31.767166
2013-01-02,35.029999,35.459999,34.43,34.830002,25796300,31.540775
2012-12-03,33.18,35.189999,32.41,34.18,24628100,30.732765
2012-11-01,33.75,34.41,31.25,33.009998,22106600,29.680763
2012-10-01,34.779999,36.34,33.50,33.689999,30030700,30.098001
2012-09-04,34.040001,36.599998,33.73,34.529999,28964600,30.84844
2012-08-01,33.919998,34.799999,32.84,34.029999,18738700,30.401751
2012-07-02,33.669998,34.400002,32.619999,33.810001,24457700,30.009533
2012-06-01,31.40,33.439999,29.799999,33.439999,31842500,29.681122
2012-05-01,33.549999,34.299999,30.52,32.049999,30377800,28.447367
2012-04-02,33.830002,34.59,32.43,33.419998,26580500,29.471937
2012-03-01,31.559999,34.59,29.99,34.139999,32928300,30.106882
2012-02-01,29.629999,31.90,29.549999,31.290001,30415100,27.512457
2012-01-03,27.940001,31.040001,27.940001,29.209999,36931000,25.578054
2011-12-01,25.620001,27.969999,25.18,27.559999,29334700,24.133213
2011-11-01,24.780001,26.629999,23.190001,25.860001,36614600,22.64459
2011-10-03,24.049999,27.540001,22.610001,25.91,49062600,22.578459
2011-09-01,26.110001,26.24,22.700001,24.120001,44525000,21.01862
2011-08-01,28.370001,28.440001,22.58,26.10,53108300,22.744028
2011-07-01,28.08,29.629999,26.370001,27.940001,35607400,24.239944
2011-06-01,28.360001,28.360001,25.26,28.059999,42015200,24.344051
2011-05-02,29.34,29.549999,27.379999,28.370001,30754700,24.613001
2011-04-01,32.09,32.630001,28.209999,29.110001,42834200,25.152306
2011-03-01,32.34,32.970001,29.82,31.709999,31866000,27.398817
2011-02-01,32.610001,34.25,30.799999,32.259998,38860900,27.812
2011-01-03,31.299999,32.990002,30.639999,32.419998,35382100,27.908148
2010-12-01,27.58,31.610001,27.200001,30.99,28494600,26.67716
2010-11-01,26.030001,29.360001,25.60,27.209999,34255900,23.423218
2010-10-01,25.299999,26.58,23.370001,26.059999,49982100,22.390072
2010-09-01,23.91,26.959999,23.76,25.120001,37276700,21.582449
2010-08-02,28.290001,28.58,23.02,23.549999,38521800,20.233545
2010-07-01,25.540001,28.77,24.60,27.73,39418500,23.78253
2010-06-01,28.68,29.48,25.52,25.60,43374400,21.955744
2010-05-03,33.220001,34.09,27.440001,28.690001,59178600,24.605871
2010-04-01,31.40,34.25,31.129999,33.110001,47475900,28.353563
2010-03-01,27.450001,31.99,27.15,31.120001,36774700,26.649439
2010-02-01,28.60,29.129999,26.370001,27.34,46909100,23.412457
2010-01-04,27.02,29.43,26.82,28.43,57825700,24.303589
2009-12-01,28.15,28.389999,25.00,26.99,58203900,23.072594
2009-11-02,27.860001,29.129999,26.50,28.040001,38866300,23.970196
2009-10-01,28.059999,31.530001,25.99,27.52,56627200,23.483265
2009-09-01,27.34,29.559999,25.809999,28.18,43651600,24.046453
2009-08-03,24.90,29.35,24.870001,27.52,55783400,23.483265
2009-07-01,24.25,25.98,22.08,24.459999,73919400,20.832809
2009-06-01,25.76,26.049999,21.57,24.26,80423600,20.662468
2009-05-01,19.98,28.450001,19.35,25.50,166438000,21.718588
2009-04-01,13.72,21.969999,13.65,20.01,170599400,17.006084
2009-03-02,10.98,17.67,7.80,14.24,196451300,12.102281
2009-02-02,18.41,19.74,8.81,12.10,162712100,10.28354
2009-01-02,29.18,30.469999,13.74,18.90,103981800,15.767989
2008-12-01,28.040001,32.759998,22.57,29.48,54829000,24.594725
2008-11-03,34.16,35.25,19.889999,28.889999,88837100,24.102497
2008-10-01,36.98,38.950001,25.00,34.049999,70695700,28.132315
2008-09-02,31.219999,44.75,28.790001,37.529999,70804200,31.007511
2008-08-01,30.27,32.07,27.17,30.27,44266100,25.009256
2008-07-01,23.469999,31.969999,20.459999,30.27,77212000,24.73966
2008-06-02,27.469999,27.540001,23.459999,23.75,44009300,19.410866
2008-05-01,29.77,32.400002,26.629999,27.57,26983500,22.532949
2008-04-01,30.33,31.77,27.08,29.75,31992200,24.073614
2008-03-03,29.24,33.529999,27.10,29.10,41901100,23.547636
2008-02-01,33.259998,34.560001,28.75,29.23,33374000,23.652832
2008-01-02,30.48,34.25,24.379999,34.080002,47940200,27.296869
2007-12-03,32.75,33.43,29.50,30.190001,22597200,24.181116
2007-11-01,33.18,34.290001,29.290001,32.43,36990300,25.975277
2007-10-01,35.200001,37.779999,32.66,34.009998,19916700,26.984512
2007-09-04,36.48,37.990002,34.709999,35.619999,16604300,28.261932
2007-08-01,33.759998,37.990002,32.66,36.540001,25647400,28.991888
2007-07-02,35.419998,36.009998,33.34,33.77,17545500,26.556023
2007-06-01,36.09,36.470001,34.689999,35.169998,12043200,27.656952
2007-05-01,36.029999,36.490002,35.25,36.09,11404100,28.380423
2007-04-02,34.419998,36.490002,33.93,35.889999,14600800,28.003876
2007-03-01,34.50,35.57,33.009998,34.43,15186300,26.864683
2007-02-01,35.93,36.360001,33.799999,34.700001,12201400,27.075357
2007-01-03,35.93,36.639999,35.369999,35.919998,11024400,28.027283
2006-12-01,35.43,36.16,35.009998,35.560001,8722900,27.529984
2006-11-01,36.299999,36.950001,34.900002,35.240002,7573000,27.282246
2006-10-02,36.32,36.990002,35.75,36.290001,7041100,27.878365
2006-09-01,34.880001,36.490002,34.209999,36.18,6918900,27.793861
2006-08-01,72.309998,73.779999,34.50,34.75,8642400,26.69532
2006-07-03,67.110001,72.580002,66.709999,72.339996,11058700,27.571672
2006-06-01,66.50,69.709999,65.139999,67.080002,10880200,25.566877
2006-05-01,68.849998,69.239998,65.669998,66.370003,9735500,25.296268
2006-04-03,63.98,69.110001,63.799999,68.690002,8628700,25.979986
2006-03-01,64.449997,65.510002,63.41,63.869999,7582700,24.15696
2006-02-01,61.900002,64.940002,60.619999,64.199997,8216500,24.281773
2006-01-03,63.200001,63.950001,61.32,62.360001,9806600,23.389172
