Date,Open,High,Low,Close,Volume,Adj Close
2009-01-02,80.059998,82.730003,74.010002,76.480003,44804300,61.836185
2008-12-01,77.889999,83.639999,72.68,79.830002,46656300,64.544746
2008-11-03,73.449997,81.029999,67.540001,80.150002,54003200,64.803474
2008-10-01,77.190002,81.75,56.509998,74.120003,62482300,59.585415
2008-09-02,78.040001,82.00,71.510002,77.660004,38705200,62.43124
2008-08-01,80.550003,81.50,76.139999,80.010002,26908400,64.320412
2008-07-01,87.870003,89.629997,79.099998,80.43,33014400,64.329506
2008-06-02,88.089996,90.50,84.769997,88.129997,28218100,70.488113
2008-05-01,90.099998,96.120003,87.599998,88.760002,28713400,70.992004
2008-04-01,84.800003,94.93,84.260002,93.07,23311500,74.108131
2008-03-03,86.830002,88.50,81.970001,84.580002,32253000,67.347862
2008-02-01,87.699997,90.169998,80.360001,87.010002,25879700,69.282784
2008-01-02,94.150002,94.739998,77.550003,85.699997,30841000,67.946404
2007-12-03,88.970001,95.099998,87.709999,93.690002,20010700,74.281197
2007-11-01,89.830002,90.949997,83.370003,89.160004,27441300,70.689636
2007-10-01,92.449997,95.269997,89.669998,91.989998,23720000,72.650932
2007-09-04,85.309998,93.660004,83.879997,92.559998,24540500,73.101097
2007-08-01,84.989998,87.900002,78.760002,85.730003,30846000,67.706978
2007-07-02,84.50,93.620003,84.120003,85.129997,28263400,66.965401
2007-06-01,83.559998,86.580002,80.849998,83.879997,25316000,65.982117
2007-05-01,79.50,84.32,79.050003,83.169998,21117100,65.423615
2007-04-02,75.349998,80.879997,75.279999,79.379997,23657200,62.173885
2007-03-01,70.900002,76.349998,69.019997,75.449997,28874700,59.095737
2007-02-01,74.580002,76.099998,71.18,71.68,24060100,56.14291
2007-01-03,76.260002,76.269997,70.639999,74.099998,26449000,57.792236
2006-12-01,76.779999,79.00,74.82,76.629997,19954400,59.765438
2006-11-01,71.580002,77.370003,70.269997,76.809998,20701700,59.905827
2006-10-02,67.290001,72.330002,64.839996,71.419998,21755300,55.461594
2006-09-01,67.849998,68.650002,63.869999,67.099998,24726500,52.106876
2006-08-01,67.239998,71.220001,67.010002,67.669998,22894000,52.549511
2006-07-03,61.799999,67.940002,61.630001,67.739998,22007100,52.360931
2006-06-01,60.400002,62.650002,56.639999,61.349998,24370100,47.421658
2006-05-01,63.400002,64.769997,59.150002,60.91,20876700,47.081554
2006-04-03,61.360001,65.00,60.43,63.080002,19051100,48.514874
2006-03-01,59.59,61.919998,58.439999,60.860001,19242900,46.807472
2006-02-01,62.77,63.080002,58.599998,59.369999,20284700,45.66151
2006-01-03,56.419998,63.959999,56.419998,62.75,21662600,48.006016
