Date,Open,High,Low,Close,Volume,Adj Close
2011-12-01,25.559999,26.190001,25.16,25.959999,49264800,22.75185
2011-11-01,26.190001,27.200001,24.299999,25.58,53693200,22.418812
2011-10-03,24.719999,27.50,24.26,26.629999,60235300,23.164619
2011-09-01,26.459999,27.50,24.60,24.889999,63522800,21.651047
2011-08-01,27.51,27.690001,23.790001,26.60,77332100,23.138523
2011-07-01,25.93,28.15,25.84,27.40,68186100,23.684927
2011-06-01,24.99,26.00,23.65,26.00,61376900,22.474749
2011-05-02,25.940001,26.25,24.030001,25.01,67821800,21.61898
2011-04-01,25.530001,26.870001,24.719999,25.92,81658100,22.259691
2011-03-01,26.60,26.780001,24.68,25.389999,59744300,21.804535
2011-02-01,27.799999,28.34,26.43,26.58,61355100,22.826488
2011-01-03,28.049999,29.459999,27.42,27.73,71314300,23.674162
2010-12-01,25.57,28.40,25.559999,27.91,48111900,23.827835
2010-11-01,26.879999,28.870001,24.93,25.26,68402700,21.565428
2010-10-01,24.77,27.200001,23.780001,26.67,66458300,22.630152
2010-09-01,23.67,25.530001,23.540001,24.49,63542900,20.780369
2010-08-02,25.99,26.379999,23.32,23.469999,61156600,19.914873
2010-07-01,23.09,26.41,22.73,25.809999,71053500,21.784212
2010-06-01,25.530001,26.93,22.950001,23.01,79675500,19.420952
2010-05-03,30.67,31.059999,24.559999,25.799999,89381300,21.775772
2010-04-01,29.35,31.58,28.620001,30.540001,65821100,25.66065
2010-03-01,28.77,30.57,28.24,29.290001,51043300,24.610361
2010-02-01,28.389999,29.030001,27.57,28.67,58684900,24.089418
2010-01-04,30.620001,31.24,27.66,28.18,81765200,23.567497
2009-12-01,29.52,31.50,29.25,30.48,43297000,25.491034
2009-11-02,27.700001,30.139999,27.41,29.41,53121400,24.59617
2009-10-01,25.41,29.35,24.43,27.73,72581900,23.089094
2009-09-01,24.35,26.25,23.76,25.719999,52500600,21.415487
2009-08-03,23.82,25.49,23.030001,24.65,49659200,20.524563
2009-07-01,24.049999,25.719999,22.00,23.52,71441700,19.474182
2009-06-01,21.00,24.34,20.860001,23.77,67163500,19.681177
2009-05-01,20.190001,20.940001,19.01,20.889999,57362800,17.296583
2009-04-01,18.23,21.200001,18.18,20.26,78563800,16.669092
2009-03-02,15.96,18.879999,14.87,18.370001,78098900,15.114079
2009-02-02,17.030001,19.93,16.10,16.15,81560000,13.287553
2009-01-02,19.530001,21.00,16.75,17.10,81320700,13.973366
2008-12-01,19.879999,21.25,18.469999,19.440001,72425500,15.885511
2008-11-03,22.48,23.66,17.50,20.219999,95976900,16.522892
2008-10-01,26.379999,27.469999,20.65,22.33,136418800,18.12431
2008-09-02,27.67,27.76,23.50,26.690001,96891900,21.663137
2008-08-01,25.92,28.50,25.07,27.290001,59889700,22.150131
2008-07-01,27.27,27.91,24.870001,25.719999,77180100,20.792898
2008-06-02,28.24,29.57,27.110001,27.51,77060400,22.239994
2008-05-01,28.50,30.530001,27.950001,28.32,69931800,22.894823
2008-04-01,28.83,32.099998,27.93,28.52,69066000,22.971943
2008-03-03,27.24,29.59,26.870001,28.379999,74958500,22.859177
2008-02-01,31.059999,33.25,27.02,27.200001,122099600,21.908726
2008-01-02,35.790001,35.959999,31.040001,32.599998,97806800,26.156618
2007-12-03,33.50,36.720001,32.630001,35.599998,55002300,28.563669
2007-11-01,36.529999,37.50,32.68,33.599998,90565400,26.958969
2007-10-01,29.459999,37.00,29.290001,36.810001,85117900,29.437187
2007-09-04,28.50,29.85,28.27,29.459999,61223000,23.559345
2007-08-01,28.950001,30.10,27.51,28.73,55264800,22.975559
2007-07-02,29.67,31.84,28.950001,28.99,64862000,23.102507
2007-06-01,30.790001,30.90,29.040001,29.469999,59647900,23.485025
2007-05-01,29.940001,31.16,29.90,30.690001,64202000,24.45726
2007-04-02,27.889999,30.74,27.559999,29.940001,51337600,23.782534
2007-03-01,27.82,28.549999,26.60,27.870001,59843900,22.13825
2007-02-01,30.84,30.940001,27.790001,28.17,72483300,22.376551
2007-01-03,29.91,31.48,29.40,30.860001,69924300,24.428621
2006-12-01,29.23,30.26,28.799999,29.860001,58945000,23.637026
2006-11-01,28.780001,30.00,28.58,29.360001,61544700,23.24123
2006-10-02,27.32,28.85,27.15,28.709999,61492200,22.64926
2006-09-01,25.889999,27.52,25.389999,27.35,56588300,21.576359
2006-08-01,24.02,26.25,23.85,25.700001,50459500,20.274677
2006-07-03,23.530001,24.60,22.23,24.059999,68627600,18.911243
2006-06-01,22.74,23.65,21.459999,23.299999,92940200,18.313881
2006-05-01,24.32,25.00,22.450001,22.65,110427000,17.802979
2006-04-03,27.67,27.940001,24.00,24.15,107219900,18.908251
2006-03-01,26.98,28.219999,26.620001,27.209999,65223100,21.304077
2006-02-01,27.959999,28.07,26.34,26.870001,58565000,21.037876
2006-01-03,26.25,28.379999,26.10,28.15,74173200,21.965622
