Date,Open,High,Low,Close,Volume,Adj Close
2015-12-01,39.09,39.389999,36.099998,36.529999,17413700,35.972706
2015-11-02,39.049999,40.639999,37.220001,38.970001,15676800,38.375481
2015-10-01,36.23,39.040001,35.639999,38.84,15172700,38.247463
2015-09-01,36.330002,38.52,35.240002,36.119999,19452600,35.428146
2015-08-03,39.950001,40.049999,35.139999,37.09,15126800,36.37957
2015-07-01,40.610001,41.02,38.439999,39.939999,14297400,39.174976
2015-06-01,43.84,45.240002,40.110001,40.299999,20520600,39.381176
2015-05-01,43.439999,44.849998,43.00,43.490002,9624700,42.498447
2015-04-01,42.990002,44.900002,42.209999,43.619999,14209900,42.625481
2015-03-02,43.810001,44.939999,41.259998,43.150002,16289900,42.018902
2015-02-02,42.209999,44.369999,41.560001,43.82,11865300,42.671337
2015-01-02,45.02,45.330002,41.82,41.889999,16848000,40.791927
2014-12-01,42.009998,46.709999,39.919998,44.970001,16630900,43.672649
2014-11-03,39.02,42.509998,38.759998,42.41,11714100,41.186504
2014-10-01,38.32,39.240002,35.82,39.049999,16178200,37.923435
2014-09-02,41.599998,42.09,38.139999,38.279999,20647900,37.06094
2014-08-01,40.189999,42.040001,39.529999,41.529999,10237200,40.207443
2014-07-01,40.41,41.360001,39.860001,40.389999,13345200,39.103748
2014-06-02,41.959999,43.189999,39.93,40.529999,16149100,39.125385
2014-05-01,40.720001,42.349998,40.490002,42.02,13357800,40.563747
2014-04-01,41.040001,42.00,38.970001,40.880001,19094400,39.463257
2014-03-03,38.720001,41.43,37.380001,40.91,23234900,39.374825
2014-02-03,37.09,39.369999,35.439999,39.110001,14412400,37.642372
2014-01-02,37.779999,38.77,36.490002,36.900002,16718700,35.515305
2013-12-02,35.369999,38.34,33.220001,38.259998,22876200,36.707489
2013-11-01,33.700001,35.419998,33.41,35.290001,16766600,33.858006
2013-10-01,33.200001,33.950001,32.00,33.50,19040400,32.14064
2013-09-03,32.169998,34.34,31.82,33.169998,24002400,31.709141
2013-08-01,32.619999,33.650002,31.559999,31.860001,16393800,30.456839
2013-07-01,30.889999,32.75,29.950001,32.349998,32089900,30.925255
2013-06-03,33.849998,34.75,29.860001,30.709999,37039400,29.245718
2013-05-01,32.75,35.32,32.720001,33.779999,22669200,32.169338
2013-04-01,32.360001,33.950001,31.67,32.779999,26982100,31.217018
2013-03-01,34.119999,36.43,31.16,32.330002,33186100,30.788477
2013-02-01,35.869999,36.310001,34.060001,34.240002,19527400,32.607407
2013-01-02,34.080002,35.880001,33.93,35.509998,20048500,33.816849
2012-12-03,32.369999,34.349998,31.309999,33.32,26416100,31.731272
2012-11-01,31.200001,32.240002,29.52,32.18,20652500,30.475058
2012-10-01,31.709999,32.09,30.309999,31.08,24163600,29.433336
2012-09-04,31.629999,33.290001,30.57,31.459999,27412600,29.734882
2012-08-01,30.34,32.299999,29.74,31.65,18215300,29.914463
2012-07-02,29.530001,31.110001,28.610001,30.200001,23874700,28.543976
2012-06-01,25.98,29.709999,25.84,29.700001,32306800,28.013414
2012-05-01,29.450001,29.82,25.33,26.469999,31039700,24.966837
2012-04-02,29.120001,29.700001,28.040001,29.40,27345600,27.73045
2012-03-01,29.40,31.15,28.52,29.16,38452100,27.448252
2012-02-01,28.48,29.540001,27.92,29.25,29933100,27.532969
2012-01-03,26.33,28.950001,25.549999,28.209999,37716200,26.554018
2011-12-01,31.40,32.240002,24.91,25.65,36355400,24.090502
2011-11-01,31.959999,33.759998,28.610001,31.35,27224000,29.443949
2011-10-03,28.59,33.810001,27.00,32.77,33147900,30.777613
2011-09-01,28.030001,30.959999,25.709999,28.74,43949100,26.938774
2011-08-01,30.969999,31.209999,24.719999,28.07,49503800,26.310764
2011-07-01,32.889999,34.130001,30.26,30.58,29916000,28.663454
2011-06-01,34.23,34.299999,30.65,32.91,32839500,30.792892
2011-05-02,35.84,36.50,32.919998,34.220001,25785300,32.01862
2011-04-01,33.700001,36.049999,33.080002,35.959999,31358000,33.646683
2011-03-01,33.02,34.099998,29.620001,33.43,30741000,31.223486
2011-02-01,32.169998,33.709999,31.639999,32.900002,22105800,30.728468
2011-01-03,31.59,33.299999,30.799999,32.029999,30149400,29.91589
2010-12-01,27.540001,32.27,27.41,31.299999,27644500,29.187193
2010-11-01,29.52,29.82,26.809999,27.049999,30727900,25.224075
2010-10-01,27.18,29.709999,26.889999,29.379999,37799400,27.396797
2010-09-01,22.15,27.629999,22.10,26.85,52486200,24.991621
2010-08-02,23.870001,24.59,21.66,21.84,25919500,20.328381
2010-07-01,21.459999,24.68,21.24,23.639999,32882100,22.003796
2010-06-01,22.42,23.66,21.299999,21.459999,30035100,19.931944
2010-05-03,26.049999,26.15,21.549999,22.57,38640100,20.962906
2010-04-01,25.780001,26.629999,25.190001,25.870001,27671500,24.027931
2010-03-01,24.60,26.25,24.280001,25.709999,29746700,23.83363
2010-02-01,23.360001,24.98,22.83,24.65,31382600,22.850992
2010-01-04,24.66,25.639999,22.98,23.059999,34440600,21.377033
2009-12-01,22.16,25.110001,21.620001,24.530001,28064500,22.693903
2009-11-02,21.059999,22.889999,20.65,22.08,24626400,20.427288
2009-10-01,20.73,22.49,20.10,21.10,38893500,19.520641
2009-09-01,21.77,22.950001,20.65,20.84,38365000,19.233757
2009-08-03,22.32,22.610001,21.030001,21.879999,26152900,20.193598
2009-07-01,21.629999,22.48,19.790001,22.129999,30095200,20.42433
2009-06-01,19.75,21.75,19.469999,21.42,38414600,19.720814
2009-05-01,19.35,19.60,17.969999,19.59,32385800,18.035982
2009-04-01,17.860001,20.280001,17.73,19.34,39497500,17.805815
2009-03-02,15.21,18.68,13.80,18.07,51070300,16.593437
2009-02-02,16.60,18.09,15.41,15.54,37943700,14.270172
2009-01-02,17.639999,18.700001,15.87,16.83,36309600,15.454762
2008-12-01,15.71,18.16,15.17,17.73,41360700,16.281219
2008-11-03,18.110001,19.00,15.10,16.09,50414800,14.77523
2008-10-01,20.190001,20.540001,15.28,18.290001,61003100,16.795462
2008-09-02,22.299999,22.370001,15.00,20.309999,55723900,18.650398
2008-08-01,21.58,23.620001,21.139999,21.93,29873900,20.138023
