Date,Open,High,Low,Close,Volume,Adj Close
2009-02-02,25.00,27.969999,18.75,22.85,96059900,19.273813
2009-01-02,31.190001,31.639999,17.700001,25.51,82297100,21.517504
2008-12-01,30.67,37.700001,24.610001,31.530001,53642600,26.274805
2008-11-03,41.25,42.50,19.690001,31.66,76786200,26.383137
2008-10-01,46.91,50.630001,32.52,41.25,72817900,34.374744
2008-09-02,39.560001,49.00,34.040001,46.700001,69218300,38.618408
2008-08-01,41.110001,42.849998,35.00,38.490002,36847600,31.829176
2008-07-01,33.689999,43.00,29.24,40.630001,59346500,33.598843
2008-06-02,42.630001,42.77,33.959999,34.310001,47138700,28.0583
2008-05-01,47.68,49.950001,41.900002,43.00,27856600,35.164875
2008-04-01,45.130001,48.639999,41.169998,47.650002,33799000,38.967587
2008-03-03,40.549999,48.16,36.009998,42.950001,55286400,34.840004
2008-02-01,47.259998,48.700001,40.380001,40.650002,33361800,32.9743
2008-01-02,43.549999,49.290001,37.66,47.400002,45245600,38.449738
2007-12-03,45.900002,48.02,42.790001,43.650002,23962700,35.099583
2007-11-01,45.650002,46.32,40.150002,45.619999,32020200,36.683685
2007-10-01,45.470001,47.880001,44.599998,47.00,19626500,37.793362
2007-09-04,44.400002,48.060001,43.200001,45.82,19096800,36.547626
2007-08-01,43.700001,48.290001,42.16,44.52,29869400,35.5107
2007-07-02,48.900002,50.48,43.50,44.009998,26281200,35.103905
2007-06-01,51.919998,52.080002,48.060001,48.450001,16432000,38.346622
2007-05-01,52.400002,53.25,51.259998,51.830002,11537500,41.021782
2007-04-02,48.380001,53.060001,47.700001,52.099998,16590300,41.235477
2007-03-01,48.98,49.650002,45.91,48.380001,16669700,38.021339
2007-02-01,50.959999,51.950001,47.599998,49.389999,12440300,38.815086
2007-01-03,48.00,51.16,47.32,50.93,13689100,40.025356
2006-12-01,46.50,49.00,45.509998,48.299999,10729800,37.691261
2006-11-01,47.75,48.049999,45.779999,46.279999,9395400,36.114941
2006-10-02,46.959999,48.57,46.369999,47.439999,11799500,37.020157
2006-09-01,45.849998,47.490002,44.68,46.959999,9614300,36.384651
2006-08-01,45.790001,46.099998,43.50,45.66,8902600,35.377411
2006-07-03,42.049999,45.709999,40.400002,45.619999,12717000,35.34642
2006-06-01,42.75,44.200001,39.330002,42.00,13089200,32.27821
2006-05-01,45.380001,46.799999,41.59,42.639999,12440500,32.770065
2006-04-03,41.950001,45.900002,41.48,45.380001,12442700,34.875835
2006-03-01,41.16,42.43,40.869999,41.639999,11517800,31.742046
2006-02-01,39.880001,41.950001,39.049999,41.139999,10614100,31.360897
2006-01-03,39.830002,40.869999,37.880001,39.75,13902700,30.301304
