Date,Open,High,Low,Close,Volume,Adj Close
2008-02-01,38.580002,38.82,32.950001,34.830002,37296800,21.515673
2008-01-02,41.509998,41.939999,33.32,38.490002,38856100,23.776579
2007-12-03,38.490002,42.790001,37.709999,41.560001,26775800,25.425154
2007-11-01,41.650002,41.860001,36.25,38.209999,28498100,23.375723
2007-10-01,42.419998,42.720001,40.34,41.790001,21012100,25.565861
2007-09-04,39.91,42.970001,38.52,42.310001,25381200,25.665148
2007-08-01,39.139999,40.880001,36.529999,39.869999,23796400,24.185049
2007-07-02,41.439999,41.93,38.830002,39.16,26720100,23.754364
2007-06-01,41.400002,41.540001,38.700001,41.50,25781600,24.95562
2007-05-01,38.93,41.50,38.439999,41.34,21583600,24.859406
2007-04-02,39.720001,40.139999,38.380001,38.720001,21332500,23.283895
2007-03-01,36.169998,39.860001,35.279999,39.43,24262400,23.496283
2007-02-01,37.700001,38.18,35.189999,36.799999,21696100,21.92907
2007-01-03,35.669998,37.880001,31.940001,37.630001,28950100,22.423666
2006-12-01,33.950001,36.209999,33.740002,35.75,25337800,21.080681
2006-11-01,34.490002,34.560001,31.75,33.91,26842900,19.995689
2006-10-02,32.560001,35.00,31.57,34.25,26130900,20.196177
2006-09-01,31.33,33.759998,31.09,32.560001,20694100,19.004236
2006-08-01,30.200001,31.41,29.42,31.129999,13183800,18.16959
2006-07-03,28.10,30.40,26.35,29.99,19730100,17.504208
2006-06-01,26.35,28.030001,26.15,27.889999,18303100,16.084213
2006-05-01,26.389999,26.459999,24.719999,26.059999,14134600,15.028849
2006-04-03,27.23,27.25,25.15,26.209999,16424600,15.115355
2006-03-01,27.60,28.389999,26.110001,27.040001,21741800,15.40233
2006-02-01,26.00,28.82,25.889999,27.59,15579400,15.715617
2006-01-03,24.49,26.209999,24.24,25.950001,13815400,14.781452
